drug,cor,p,n,fda_status
"cyclopenta[c]thiophen-4-one, 6-amino-1,3-dibromo- 5-hydr...",0.0965886143878956,0.462855654061703,60,-
4-Amino-3-pentadecylphenol,-0.097428663750218,0.4628872865919,59,-
-,0.0974094338114996,0.462976015222573,59,-
Phenyl prop-1-ynyl sulphone,-0.101995949723098,0.463013643691034,54,-
chlorotriethyltin,0.109677891388074,0.463018931544606,47,-
5-Iodo-2-{[(2)-3-phenylprop-2-enoyl]amino}benzamide,0.097394643833454,0.463044263762656,59,-
"(z)-3-(3-(3,5-bis(trifluoromethyl)phenyl)-1h-1,2,4-triaz...",-0.0982571166869976,0.463075118166759,58,-
"N-(2-tert-Butyl-6-methylphenyl)-2-(3-oxo-3,4-dihydro-2H-1,4-benzothiazin-2-yl)acetamide",0.112191835014756,0.4631019849295,45,-
s-[3-(4-chloro-phenyl)-3-oxo-prop-1-en-1-yl] s'-methyl c...,-0.104003337747744,0.463106721537332,52,-
"2-(Trifluoromethyl)benzimidazo[2,1-b][1,3,5]benzothiadiazepin-12(13H)-imine",0.0965307425645364,0.463125017182773,60,-
2-((Ethanethioylamino)methylene)malonamide,0.100999276625715,0.463128211901362,55,-
"4-oxo-2,3,5,6,7,8-hexahydro-1H-naphthalene-1-carboxylic acid",0.112173437055316,0.463175803219408,45,-
SOMCL-12-81,-0.0973628287840078,0.463191093210614,59,Clinical trial
"N-[(E)-(2,6-dichlorophenyl)methylideneamino]-6-(trifluoromethyl)-2-[3-(trifluoromethyl)anilino]pyridine-3-carboxamide",0.101954124895233,0.463198056979788,54,-
gw804482x,0.0973548636324839,0.463227857087951,59,-
Artelastochromene,-0.0965060713278332,0.463239874773758,60,-
"(4R,4aS,7S,7aR,12bS)-9-methoxy-3-methyl-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,7-diol;2,3-dihydroxybutanedioic acid",0.100973626533186,0.463242393964634,55,-
"N,2-Diphenylethanesulfinamide",0.103958201818492,0.463301916344321,52,-
Dihydrorotenone,0.0973205295397639,0.463386347316193,59,-
"[2-(5-fluoro-2,4-dioxopyrimidin-1-yl)-6-methyl-5-oxo-2H-pyran-4-yl] acetate",0.0964712641174985,0.463401946946733,60,-
4-(4-(3-(4-(Dimethylamino)phenyl)benzo[f]quinolin-1-yl)anilino)-2-butanone,-0.0964565311769216,0.463470556934252,60,-
N-(2-hydroxyethyl)-9-(4-sulfamoylanilino)acridine-4-carboxamide,-0.0972994239753909,0.46348378769011,59,-
[[(Z)-[3-ethyl-4-(p-tolyl)thiazol-2-ylidene]amino]-phosphono-methyl]phosphonic acid,0.0999757199974422,0.463488022961333,56,-
"androst-5-en-17one, 3.beta.-hydroxy-16-(1-pyrrolidinylme...",0.0972965610011734,0.463497006353074,59,-
N'-(Cyano(4-hydroxyphenyl)methyl)-2-hydroxybenzohydrazide,0.110798796685203,0.463525112189063,46,-
"(Z)-1,3-Diphenyl-3-triphenylplumbyloxy-prop-2-en-1-one",0.0964374222707577,0.463559553612562,60,-
-,0.099034678043764,0.463597961886884,57,-
64C9BV8LPJ,0.0981198830451354,0.463703115476004,58,-
-,-0.101836692599478,0.463716049757641,54,-
4-((3-Chlorobenzyl)oxy)-N-hydroxy-N-methylbenzamide,0.0972351927477059,0.463780399402266,59,-
"(5Z)-3-(4,6-dichloro-1,3-benzothiazol-2-yl)-5-[(4-hydroxy-3-methoxyphenyl)methylidene]-2-phenylimidazol-4-one",-0.0999078806480432,0.463792992096118,56,-
"iodonium, (p-nitrophenyl)phenyl- nitrate",-0.100826060286186,0.463899584959588,55,-
chonemorphine,0.0980675627611482,0.463942660720986,58,-
4-[4-(4-Chlorophenyl)piperazin-1-yl]-6-(4-methoxyphenyl)-2-oxo-2H-pyran-3-carbonitrile,-0.117614584777688,0.46394973675632,41,-
-,-0.111975325892728,0.463971087035097,45,-
"2,5-Dichloro-3,6-bis[3-[2-(dimethylamino)ethoxy]anilino]cyclohexa-2,5-diene-1,4-dione",0.0971917001648195,0.463981301084438,59,-
"hydrochloride 3-[5-(4-methylphenyl)thieno[2,3-d]pyrimidi...",0.100796016338362,0.464033448404231,55,-
"2-propen-1-one, 1-(1-hydroxy-7-oxo-1,3,5-cycloheptriene-...",0.0980228435847576,0.464147457882737,58,-
7J-621S,-0.110630464985371,0.464208837038622,46,-
"Ethyl 2-(7,8-diacetoxy-4-methyl-2-oxo-chromen-3-yl)acetate",-0.104796419564804,0.464253222235879,51,-
"benzo[1,2-b:4,5-b']-dithiophene-4,8-dione, 2,6-dinitro-",0.0962837031854355,0.464275812881746,60,-
"didemnin a, n-l-prolyl-2-l-allothreonine (9ci)",-0.0962810459412956,0.464288199672786,60,-
"3-Butyl-1,4-dihydropyrazol-5-one",0.101699336706808,0.464322322577213,54,-
"Methyl 3-oxospiro[1H-indene-2,6'-2,3,5,7-tetrahydro-1H-s-indacene]-4'-carboxylate",0.0979828552145746,0.464330631174785,58,-
ethyl N-hydroxy-N-[4-[(E)-2-phenylethenyl]phenyl]carbamate,0.0971105953261214,0.464356067901056,59,-
STK347168,0.10069977033895,0.4644624215209,55,-
-,-0.097084767285302,0.464475447757311,59,-
[[(Z)-[3-allyl-4-(4-nitrophenyl)thiazol-2-ylidene]amino]-phosphono-methyl]phosphonic acid,0.0997530104873768,0.464489611671386,56,-
"3-Chloro-4-(4-chlorophenyl)-1-[4-(6-methyl-1,3-benzothiazol-2-yl)phenyl]azetidin-2-one",0.103675889032695,0.464523814090401,52,-
-,0.106947833910363,0.464528584293437,49,-
"1-N,3-N-bis[4-[2-chloroethyl(ethyl)amino]phenyl]-5-N-[2-(dimethylamino)ethyl]benzene-1,3,5-tricarboxamide;hydrochloride",0.0997331865994387,0.464578822092206,56,-
"dinaphtho[1,2-b:2',1'-g][1,8]naphthyridine- 7a-carbonitr...",0.0962097818079316,0.464620465517321,60,-
"l-lysinamide, n-[4-(1,3-benzothiazol-2-yl)phenyl-2-chlor...",0.0997218115956782,0.46463001547068,56,-
Antineoplastic-642319,0.108051245189818,0.464771592191265,48,-
"2-(4-Bromophenyl)isothiazolo[5,4-b]pyridin-3(2H)-one 1,1-dioxide",0.100620065556297,0.464817831822502,55,-
"2-ethoxy-6,7-dehydroestra-1,3,5(10)-trien-3,17.beta.-diol",0.0961413446721545,0.464939671841361,60,-
"3-[Bis(4-methoxyphenyl)methylene]-4-isopropylidene-1-phenyl-pyrrolidine-2,5-dione",-0.0961183307267632,0.465047040782003,60,-
-,-0.100546474884474,0.465146109209341,55,-
-,0.100501891505963,0.465345050127707,55,-
"Bis(8-chloro-6-(2-fluorophenyl)pyrrolo[3,4-d][2]benzazepin-2(4H)-yl)-N,N-dimethylmethanamine",0.100501156462201,0.465348330440819,55,-
LS-120177,-0.0968959664753849,0.465348609188818,59,-
6-Methoxynaphthazarin,-0.0995511647695058,0.465398380126744,56,-
9-ethyl-3-(4-methylnaphthalene-1-carbonyl)-9H-carbazole,0.0986194144892157,0.465483844501708,57,-
-,0.114290260206595,0.465534686213656,43,-
"9h-quino[4,3,2-de][1,10]phenanthrolin-9-one, 2-(4-methyl...",0.096849477846534,0.465563744854395,59,-
"Ethyl 6-(trifluoromethyl)-3-(3,4,5-trimethoxyphenoxy)quinoxaline-2-carboxylate",0.101416338639791,0.465572791987715,54,-
-,0.0977077319369925,0.465591938965617,58,-
"carbamic acid, [1,4-butanediylbis[n-[3-[(trifluoroacetyl...",-0.0968299122378691,0.465654304804337,59,-
Teglarinad,0.0967937999945431,0.465821476317562,59,Clinical trial
"5,12-naphthacenedione, 7,8,9,10-tetrahydro-6,8,11-trihyd...",0.108995457850771,0.465823707490993,47,-
12-epi-eupalmerone,-0.103372903928531,0.465837117019683,52,-
nybomycin deriv,0.0976154262713195,0.466015530588493,58,-
"2-chloro-6-(4-chlorophenyl)-2,5-cyclohexadiene-1,4-dione",0.0967513110732881,0.466018208419708,59,-
cynotoxin,0.0967487890379978,0.466029887353471,59,-
1n-[4-chloro-2-(2-chloro benzoyl)phenyl]-2-{4-[3-(4-0x0-...,-0.0967466654782116,0.466039721166511,59,-
-,0.0967461283504922,0.466042208523519,59,-
-,0.125434641484433,0.466042313209313,36,-
"N-[(E)-[2-chloro-6-(2,5-dimethoxy-4-nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]-4,5-dihydro-1H-imidazol-2-amine;hydrobromide",-0.0975975512174113,0.466097583448447,58,-
[(1H-benzimidazole-2-yl)dithio]-9H-purine,0.0967273548127385,0.466129150438249,59,-
Diazooxonorleucine,0.0984477087907148,0.466264840464429,57,-
-,-0.0975607226608277,0.466266664236474,58,-
Z52868488,0.097556011502271,0.466288295668375,58,-
"(3R,3As)-3-phenyl-3a,4-dihydrothiochromeno[4,3-c]pyrazole-2(3H)-carboxamide",0.118537101156538,0.466309963787901,40,-
-,-0.0958407520815958,0.466343109352169,60,-
-,0.0958374042889889,0.466358752753723,60,-
"4,5,5-Trichloro-5H-1,2,3-dithiazole",0.102229179062466,0.466365887549966,53,-
"7,10:11,14-dietheno-28h-23,27-nitrilo-22h-dibenzo[b,p] [...",0.0958304643855668,0.466391182098542,60,-
MEK inhibitor II,0.0984089474345673,0.466441242639688,57,-
POE5E5Q5PZ,0.0958008916816785,0.466529385497088,60,-
-,0.0983895626960266,0.466529475716285,57,-
"11-Pyridin-4-yl-2,12-diazapentacyclo[11.7.1.03,8.09,21.014,19]henicosa-1,3,5,7,9,11,13(21),14,16,18-decaen-20-one",-0.101193358547071,0.466559341129555,54,-
-,0.0974953449253963,0.466566896579258,58,-
"N-[2,6-Di(propan-2-yl)phenyl]-2,4-dioxo-3-(3-oxo-1H-2-benzofuran-1-yl)-4-(2-phenylphenyl)butanamide",0.118439553588431,0.466679504980688,40,-
Butein,0.107588287974332,0.466698128462564,48,-
-,0.0965997671950803,0.466720252165392,59,-
"1-[5-[4-[[4,6-Bis(4-fluoroanilino)-1,3,5-triazin-2-yl]amino]phenyl]-3-[4-(dimethylamino)phenyl]-3,4-dihydropyrazol-2-yl]ethanone",0.0965997225974768,0.466720458852751,59,-
"6-[(3-hydroxy)-1-propyl]-5,6-dihydro-2,3-dimethoxy-8,9-m...",0.0983430705625164,0.46674112961367,57,-
bis(1-benzhydryl-3-phenyl-aziridin-2-yl)methanone,0.115386910889283,0.46682102420904,42,-
"(1S,4R,5R,6R,7R,8R,11R,13S,17S,18S,19R)-4,5,17-trihydroxy-6,14,18-trimethyl-8-(4-methyl-2-oxopent-3-enyl)-3,10-dioxapentacyclo[9.8.0.01,7.04,19.013,18]nonadec-14-ene-9,16-dione",0.0974336248882934,0.466850427532353,58,-
Lobendazole,-0.100159446297354,0.466874647100026,55,-
"1(2h)-naphthalenone, 2-[[4-(diethylamino)phenyl]methylen...",0.0982827795776699,0.467015679460191,57,-
"1-[(3S,5R)-2-(2-Hydroxyethyl)-3-(2-methylprop-1-enyl)-1,2-oxazolidin-5-yl]-5-methylpyrimidine-2,4-dione",0.0982803282116127,0.467026844201615,57,-
"3,4-Bis(4-methylphenyl)-1,2,5-triphenyl-2,4-cyclopentadien-1-ol",-0.116792732966727,0.467100024174135,41,-
"2,4-Dinitro-1-[3-(trifluoromethyl)phenoxy]benzene",0.0982561662247611,0.467136897620359,57,-
-,-0.0964977422260308,0.467193215628219,59,-
"6,12-Dibenzyl-5,13-dioxo-3,9,15-trioxa-6,12-diazaheptadecane-1,17-dioic acid",0.098231722787297,0.467248247223689,57,-
"3-ethyl-4-[(E)-p-tolylmethyleneamino]-1H-1,2,4-triazol-5-one",0.099129457889474,0.467300123342585,56,-
"1,3-benzodioxol-5-ol, 6-[1-piperidinyl(3,4,5-trimethoxyp...",-0.0973267359757631,0.467341676231721,58,-
"dimethyl (1S)-6,7,8-trimethoxy-1-(3,4,5-trimethoxyphenyl)-1,2-dihydronaphthalene-2,3-dicarboxylate",0.107432786098764,0.467346189187351,48,-
"N,N'-bis[4-(10,10-dimethyl-8-oxo-9,11-dihydrobenzo[c]acridin-7-yl)phenyl]decanediamide",0.105157612816661,0.467355723224083,50,-
"N-(2-methoxyphenyl)-3-oxo-3-[2-[2-oxo-2-[(4-phenyl-1,3-thiazol-2-yl)amino]ethyl]hydrazinyl]propanamide",0.119834380157654,0.467445419724593,39,-
"2-[2-(Dimethylamino)ethyl]-6-[2-(dimethylamino)ethylamino]-5-nitrobenzo[de]isoquinoline-1,3-dione;hydrochloride",0.11823677238367,0.467448203522311,40,-
9-[(2-Methyl-4-nitrophenyl)sulfanyl]acridine,0.107404430555801,0.467464414108337,48,-
"1-(2,4-dichlorophenyl)-N-[2-[2-[[1-(2,4-dichlorophenyl)-4H-indeno[1,2-c]pyrazole-3-carbonyl]amino]ethyl-methylamino]ethyl]-4H-indeno[1,2-c]pyrazole-3-carboxamide",0.0972997715960267,0.467465645331585,58,-
"4-(4-(Hydroxy(oxido)amino)phenyl)-2,4-dioxo-N-(1,3-thiazol-2-yl)butanamide",-0.107397875969075,0.467491744925931,48,-
1(2-naphthyl)-3-(4-methylphenyl)imino-1-propenyl-1-(4-me...,-0.0990780615212887,0.467532188014158,56,-
-,0.0964206596471035,0.467550723600692,59,-
"methyl (Z)-4-(benzylideneamino)-4,4-dicyanobut-2-enoate",-0.0955817994823097,0.467553967682289,60,-
methyl 4-[(E)-(5-methyl-2-phenylpyrazol-3-yl)iminomethyl]benzoate,0.0964117237702863,0.467592177622749,59,-
"cyclobutane, 3,3,4,4-tetrachloro- 1,2-bis(dichloromethyl...",0.0963801542740589,0.467738646120385,59,-
"3-ethyl-4-[(E)-(2-hydroxy-1-naphthyl)methyleneamino]-1H-1,2,4-triazol-5-one",0.10293440637607,0.46774134105783,52,-
"1-(4-chlorobenzyl)-2,5-dimethyl-3-phenyl-1h-pyrrole",0.0972345551040929,0.467765552338154,58,-
9J2BCV8VXC,0.0972305506997219,0.467783970521697,58,-
"2-oxo-4-phenyl-1,2,3,4-tetrahydro-benz[4,5]imidazo[1,2-a...",0.0999436253266805,0.467840042690128,55,-
-,0.112334504801567,0.467842378732024,44,-
"1,4-Dichloro-7,7-dimethoxybicyclo[2.2.1]hept-2-yl acetate",0.0972115321434023,0.467871451355749,58,-
N-[(E)-[4-(diethylamino)-2-hydroxyphenyl]methylideneamino]-2-[4-[[2-(trifluoromethyl)pyridin-4-yl]amino]phenyl]acetamide,0.0963460034990293,0.467897118470051,59,-
2-((2-Benzyl-3-(4-(hydroxy(oxido)amino)phenoxy)propanoyl)amino)-4-methyl-N-phenylpentanamide,0.100882876657282,0.467934905527806,54,-
"Methyl 2-morpholino-7-oxo-4H-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",0.105018412440933,0.46794866867588,50,-
peptide isolated from viscum alblum extract (iscador),0.105018412440933,0.46794866867588,50,-
2-chloro-3-(N-p-hexyloxyanilino)-naphthazarine,0.0963332463878361,0.467956323657275,59,-
"coralyne, nor, 8-ethyl",0.0963252653149303,0.467993365516715,59,-
-,0.0980609301011821,0.468026675198381,57,-
-,0.0963088285358144,0.468069657090442,59,-
"1-(2-(Dimethylamino)ethyl)-3-((4-methylphenyl)sulfonyl)-1H-pyrrolo[2,3-b]quinoxalin-2-amine",0.115063930434433,0.468077467346426,42,-
"2-bromo-N-[(2-imino-4-methyl-1,3-thiazol-5-ylidene)amino]aniline",-0.0998877351564924,0.46809022178506,55,-
gsk200398a,-0.096299708588042,0.468111990366407,59,-
"Gluconic acid, barium salt",0.0954591422289415,0.468128102807682,60,-
((3-(2-aminoethyl)-1H-indol-5-yl)oxy)(oxo)acetic acid,0.0954591422289415,0.468128102807682,60,-
"4,5,6,7-tetrachloro-3,3-bis(6-hydroxybiphenyl-3-yl)isobe...",0.0954591422289415,0.468128102807682,60,-
-,0.0962952695357975,0.46813259645314,59,-
"4-[5-(3,6-Dioxocyclohexa-1,4-dien-1-yl)-3-(4-methylphenyl)pyrazol-1-yl]benzenesulfonamide",-0.106088696756994,0.468144657914468,49,-
"Thiochromeno[2,3,4-ij]-2,7-naphthyridine 7,7-dioxide",0.0970903796260117,0.468428931065663,58,-
"hydrazinecarbothioamide, 2-[[5-(acetyloxy)-2-pyridinyl]m...",0.0979426935390666,0.468565975132303,57,-
"2,3-Dimethyl-7,8,9,11-tetrahydro-5h-pyrazino[2,3-a]carbazole-5,6,10-trione",-0.0961957697688977,0.468594602808915,59,-
Entilin A,0.0970503497985741,0.46861320573275,58,-
n-(7-Nitro-9h-fluoren-2-yl)formamide,-0.0970499843934707,0.468614888030789,58,-
2-[(Z)-2-(4-Chlorophenyl)ethenyl]-1-methylquinolin-1-ium iodide,-0.0970473183390794,0.468627162446223,58,-
"4-(Dimethylamino)-1,3-diphenylbutan-2-one",-0.0970376387135193,0.46867172853825,58,-
-,-0.0961753828123987,0.468689295691734,59,-
"S-(dipropylarsino)-3-mercapto-1,2-propanediol",0.0970256198268245,0.468727068029264,58,-
Proflavine HCl,0.0997398475122397,0.468752552821064,55,-
"2,3-dimethyl-8,9-(methylenedioxy)-11h-indeno[1,2-c]isoqu...",-0.0970150878462346,0.468775564135446,58,-
-,-0.0970038325884383,0.468827393667416,58,-
-,0.0961412936962237,0.468847655088257,59,-
1-((2-Pyridinylmethyl)thio)acetone,0.0969688638057861,0.468988441701505,58,-
"n1-(1,3-benzothiazol-6-yl)-2-(4-(2-(1,3-dioxo-2,3-dihydr...",0.0969679279597836,0.468992752130753,58,-
"azetidinecarbothioic acid, [1-(2-pyridinyl)ethylidene] h...",0.104771647100117,0.469000794707465,50,-
"2-[4-[(Z)-(5-methoxy-3-oxo-1-benzofuran-2-ylidene)methyl]phenoxy]-N-(1,3-thiazol-2-yl)acetamide",-0.0960929496743223,0.469072284389017,59,-
AC1L8IIM,-0.10061732193191,0.469113152154009,54,-
2-(Methylthio)-3-(piperidinomethyl)-5-[(Z)-4-methoxybenzylidene]-1-imidazoline-4-one,0.104742462312185,0.469125312761706,50,-
"diethyl (6S,8R)-6-methyl-5,9-bis(4-nitrophenyl)-8-phenyl-2,4,5,9,10,12-hexazatetracyclo[11.4.0.02,6.08,12]heptadeca-1(17),3,10,13,15-pentaene-3,11-dicarboxylate",-0.096918984981334,0.469218209154975,58,-
ethyl (2R)-2-acetamido-3-[4-(chloromethyl)phenyl]propanoate,-0.096053462683074,0.469255802703568,59,-
"benzamide, n-[[[4-[(5-bromo-2-pyrimidinyl)oxy]-3- chloro...",0.111977785126416,0.469265867549436,44,-
"4-((2-Amino-8-methyl-5,6,7,8-tetrahydro-4-quinazolinyl)methyl)-2,6-piperidinedione",0.100572350340955,0.469312845386348,54,-
"6-(3-aminopropyl)-5,6-dihydro-8,9-dimethoxy-3-nitro-5,11...",0.0968935015226793,0.46933562241259,58,-
-,-0.0960253339256336,0.469386556470296,59,-
STK760172,0.0986636872717775,0.469405434965997,56,-
"3-[1-(1,3-Benzothiazol-2-yl)-3-chloro-6-methyl-2-oxo-1,7,8-triazaspiro[3.4]oct-6-en-8-yl]benzenesulfonic acid",0.0960189411117161,0.469416275572514,59,-
Amphotericin B,-0.0995908274545381,0.46942046473716,55,FDA approved
-,0.0960130884745473,0.469443484373057,59,-
-,0.0960107010794901,0.469454583571675,59,-
gsk180736a,0.0986490083109782,0.469471867506963,56,-
AO-240/14587015,-0.101521708007357,0.469472572324386,53,-
Methyl 1-((4-tert-butoxy-2-((tert-butoxycarbonyl)amino)-4-oxobutanoyl)amino)cyclopropanecarboxylate,0.0986478587788674,0.469477070155234,56,-
"3-fluoro-6-((2S,3S,4R)-2,3,4,5-tetrahydroxypentyl)-5H-[1...",0.0977365676951251,0.469506954466471,57,-
-,0.0968299729374155,0.469628394743332,58,-
"3-(3,10-Dimethyl-3-azoniaspiro[5.5]undecan-3-yl)propyl-trimethylazanium;iodide",0.0976697783904262,0.469812070223551,57,-
"N-([1]benzofuro[2,3-b]quinolin-11-yl)-N',N'-dimethylethane-1,2-diamine",-0.100443047587648,0.469887259448181,54,-
"9-Ethylsulfinyl-2,7-dimethoxy-acridine",0.0950700156644101,0.469952043912558,60,-
Camptothecin Derivative,0.0950696767867066,0.469953633988385,60,-
"hexanamide, 2,6-diamino-n-[2-methyl-4-(5-fluoro-2-benzo ...",0.0959001519872294,0.469968690166655,59,-
"2-(3,4-Dichlorophenylcarbamoyl)-3,3a,4,5-tetrahydro-3-(4-chlorophenyl)-2H-benzo[g]indazole",0.0950656405204909,0.469972573106255,60,-
-,0.0967514640528115,0.46999033962952,58,-
"(2,5-dioxo-2,5-dihydro-1H-pyrrol-1-yl)methyl propionate",-0.0967421754214875,0.47003317237696,58,-
"cytisine, 3-methyl-",0.105639211645486,0.470042515801259,49,-
"(1r,2s,3r,4s)-3-(Benzylsulfanyl)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol",-0.09761653055433,0.47005540036691,57,-
-,0.101381499071096,0.470089580552549,53,-
"9-[4-[(4,6-dimethylpyrimidin-2-yl)sulfamoyl]anilino]-N-(2-hydroxyethyl)acridine-4-carboxamide",-0.102376209837184,0.470171409081546,52,-
FCH1273090,0.0967041296958455,0.470208634862416,58,-
"5,5''-dihydroxymethyl-2,2',5',2''-terfuran",-0.0967030775724176,0.470213487634057,58,-
"6-(4-Bromo-phenyl)-3-(4-chloro-phenoxymethyl)-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine",-0.114508864358421,0.470240961008527,42,-
9-Benzyl-6-methoxy-2-methyl-9H-purine,0.0984534819067065,0.470357242577003,56,-
"6,11-Dimethylbenzimidazo[1,2-b]isoquinoline",-0.101317100847179,0.470373119163111,53,-
-,-0.0957990150415552,0.470439290834535,59,-
LS-11322,-0.0949539540054921,0.470496795581192,60,-
-,-0.0957712734446439,0.470568419605304,59,-
"1,3-dimethyl-2,4-dioxo(1h,3h)pyrimido dimethyltetrathiaf...",0.0957682203050222,0.470582632213275,59,-
"nicotinic acid, [p-[bis(2-chloroethyl)amino]benzylidene]...",0.0983988715834469,0.470604686927005,56,-
-,0.0974962203941585,0.470605438846349,57,-
"2-((1-(3,4-Dichlorophenyl)-4,4-dimethyl-3-oxo-5-(1-piperidinyl)pentyl)thio)ethanesulfonic acid",0.0983942410472895,0.470625671519964,56,-
3-((((4-Chloroanilino)carbonyl)amino)sulfonyl)-4-oxo-2-phenyl-4H-chromene,0.0993057020563311,0.470699827767697,55,-
"[Dibutyl-(2,5-difluorobenzoyl)oxy-stannyl] 2,5-difluorobenzoate",0.105477425893862,0.470726627918953,49,-
"6-(3-(dimethylamino)propoxy)-9-methyl-11H-indeno[1,2-c]q...",0.0957332536075171,0.470745421422043,59,-
destruxin a,0.105451152302721,0.470837776144986,49,-
Methyl isonuapauanoate,0.0948757408096555,0.470864091596602,60,-
"2-[3-[Methyl-[2-[methyl-[3-(5-nitro-1,3-dioxobenzo[de]isoquinolin-2-yl)propyl]amino]ethyl]amino]propyl]-5-nitrobenzo[de]isoquinoline-1,3-dione;hydrochloride",0.108995859092952,0.470876334710535,46,-
Elsamicin,0.0948694769226686,0.47089351402187,60,-
"2,3-dimethoxy-5,6-dihydro-5,11-diketo-6-(9h-fluoren-9-yl...",-0.0983272006944395,0.470929540209786,56,-
-,0.0983262044991214,0.470934056381542,56,-
-,-0.107754479889157,0.470947362603922,47,-
"Ethyl 8-methoxy-4,5-dihydro-3H-naphtho[1,8-bc]furan-2-carboxylate",-0.107742335384633,0.4709976519041,47,-
Chlorozorubicin hydrochloride,-0.0965055145329083,0.471125196269483,58,-
"1-Propanone, 3-(diethylamino)-1-(4-methylphenyl)-, hydrochloride",-0.0982651389094213,0.47121093669279,56,-
-,0.097362491086414,0.471217232738379,57,-
-,0.0955815491164158,0.4714520395269,59,-
"3,3'-Diethyl-9-methylthiacarbocyanine iodide",0.105286916569863,0.471532879184044,49,-
Neuro_000222,0.0947300448192678,0.471548703432684,60,-
"Methyl 4-oxo-4-(6'-oxospiro[1,3-dihydroindene-2,2'-3,7,8,9-tetrahydro-1H-cyclopenta[a]naphthalene]-5-yl)butanoate",-0.0964094222555772,0.471568983079146,58,-
methyl N-[6-(benzotriazol-1-ylsulfonyl)-1H-benzimidazol-2-yl]carbamate,-0.0972853550204389,0.471570313950215,57,-
-,0.105264550142032,0.471627584067398,49,-
N-[(E)-(4-chloro-3-nitrophenyl)methylideneamino]formamide,0.0963912620875983,0.471652878096813,58,-
"5-(5,6-Dihydroxynaphthalen-2-yl)-2-hydroxybenzoic acid",0.0972593318231265,0.471689464047255,57,-
-,0.0963684992155144,0.471758047656082,58,-
"Ethyl 3-oxo-3-((5-oxo-5H-thiochromeno[2,3-b]pyridin-6-yl)amino)propanoate",0.0981326914413815,0.471811772689337,56,-
"5-(2,2-Dimethylhydrazinyl)-4-nitro-1-phenyl-1,6-dihydropyridazine",0.105220020756798,0.471816162499671,49,-
Caerulomycin,0.0946623532859847,0.471866961375311,60,-
Herbimycin,0.108748538286736,0.471889571401976,46,-
acalabrutinib,-0.0963269861121132,0.471949879855666,58,FDA approved
bengamide a,0.0946430627103117,0.471957678888177,60,-
(3Z)-3-[bis[4-(dimethylamino)phenyl]methylidenehydrazinylidene]-1H-indol-2-one,0.0946396339744885,0.471973804134471,60,-
"(2S)-2-amino-N-[4-(1,3-benzothiazol-2-yl)-2-methylphenyl]propanamide;hydrochloride",0.0990196827033798,0.471985077994613,55,-
"n1-[4-(1,3-benzothiazol-2-yl)phenyl]-5-[(11as)-7-methoxy...",-0.0971932459448812,0.471992118093692,57,-
"6-methylisoindolo[1,2-a]quinoxalin-4(5H)-one",0.0971845235652677,0.472032071820394,57,-
"N-[(E)-1-pyrazin-2-ylethylideneamino]-1,3-benzothiazol-2-amine",0.0980723669956073,0.472085565067999,56,-
Camptothecin Derivative,0.0946132915517782,0.472097701655011,60,-
"5-[(5-cyano-4-hydroxy-2-oxo-6-pyrrolidin-1-yl-1H-pyridin-3-yl)-(2,6-dichlorophenyl)methyl]-4-hydroxy-6-oxo-2-pyrrolidin-1-yl-1H-pyridine-3-carbonitrile",-0.0989908648901557,0.472114677167134,55,-
5-(2-Bromo-5-methoxyphenyl)pentanoic acid,0.115485744266477,0.472133305673583,41,-
NCIMech_000745,0.0962778018340325,0.472177214701097,58,-
-,-0.0962642904422032,0.472239676033805,58,-
-,0.0971343246531545,0.472262048149804,57,-
"Ethyl 4-(2-ethoxy-2-oxoethyl)imino-2-methylsulfanyl-6-phenylsulfanylimidazo[5,1-b][1,3,5]thiadiazine-8-carboxylate",-0.125578301329331,0.472262244338696,35,-
